Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-AUG-2023|BIPP|EQUITY|5028669376|50|138171000|366940100|21000300|1604280|894922856|9410000|10583220|0|7054100|1449685856|0|3425676395|0|558300|129222400|0|526500|0|0|3555983595
31-AUG-2023|BIRD|EQUITY|2502100000|2180|32342200|469850079|12263700|0|756638898|42356400|807321|3454600|295018|1318008216|13177500|58573668|9994546|38439046|297800|38385505|7691946|208200|27303573|194071784
31-AUG-2023|BISI|EQUITY|3000000000|1550|0|50658900|0|0|96947938|21140400|453094|0|0|169200332|61000|23308456|1059000|778156493|35091441|16228957|64746532|809297|287025992|1206487168
31-AUG-2023|BJBR|EQUITY|10521443686|1185|962903200|28441670|10749535|8934300|927257836|95895284|30757336|2027500|3398849|2070365510|2861503|25991978|101779528|26013066|216200|192092698|76758780|469220|76301872|502484845
31-AUG-2023|BJTM|EQUITY|15015498082|655|426492100|70982087|7768200|23000|1576960607|19122409|30346961|1410500|0|2133105864|8724000|37922974|121980904|28036866|1020600|471568594|43144604|33247731|202597963|948244236
31-AUG-2023|BKDP|EQUITY|7513992252|50|0|2604842600|0|0|1613753185|47057750|90050|0|2719100|4268462685|0|0|0|1348200|44181267|0|100|0|0|45529567
31-AUG-2023|BKSL|EQUITY|167708902705|55|354400|3619738066|20211900|30|15015998994|267453600|168673454|2000800|659000|19095090244|0|552658544|0|779529291|67451900|679678974|86987522|0|1739974280|3906280511
31-AUG-2023|BKSW|EQUITY|35158048365|87|0|144280021|0|0|962118023|289396400|22500|0|100|1395817044|0|0|0|33671156043|131694|0|41300|0|90645556|33761974593
31-AUG-2023|BLTA|EQUITY|25181143017|50|29836312|4528035431|122643040|470678|4519418899|703000098|338715865|9884416|9635400|10261640139|0|792657651|701593424|1887942835|368404866|41933909|1551084625|0|325338632|5668955942
31-AUG-2023|BLTZ|EQUITY|873937142|2190|0|53400|0|0|1999050|0|0|0|0|2052450|0|0|0|76216000|21800|0|0|0|795283292|871521092
31-AUG-2023|BLUE|EQUITY|418000000|404|0|129043900|0|0|20761400|0|17799500|0|0|167604800|0|0|0|124800|234900|0|0|0|35500|395200
31-AUG-2023|BMAS|EQUITY|8620315383|1170|0|2775896371|0|0|10538024|0|40|0|0|2786434435|0|5389963540|0|443902908|2600|0|11900|0|0|5833880948
31-AUG-2023|BMBL|EQUITY|1030074010|29|0|10222200|0|0|269385010|0|46300|0|0|279653510|0|0|0|100|420400|0|0|0|0|420500
31-AUG-2023|BMHS|EQUITY|8603416176|374|437228300|4997372500|53217000|0|1706933700|128678200|650000|3058200|0|7327137900|0|1165720776|0|7848900|2869100|26100|9813400|0|0|1186278276
31-AUG-2023|BMRI|EQUITY|93333333332|6025|2193655444|69641480|432824280|60618952|1270267358|1836543053|27322408|80761908|7468628646|13440263529|1192323572|1344547101|4048485359|3014260648|4372452|13306118966|1496966179|79384115|6873278077|31359736469
31-AUG-2023|BMSR|EQUITY|1159200024|298|74243200|89176100|37150000|0|93353992|1916000|15839300|0|0|311678592|0|51380400|0|96200|50077500|0|0|0|745842332|847396432
31-AUG-2023|BMTR|EQUITY|16583997586|306|72068400|7383147140|9409550|0|6624631867|56920245|743465257|5394901|3016300|14898053660|29|453337772|53415565|361498633|9553470|343301077|179544675|0|280603885|1681255106
31-AUG-2023|BNBA|EQUITY|3388000000|840|8140332|1180743781|0|0|202151825|0|460|0|0|1391036398|0|0|0|12512500|975800|1205000|10198340|0|455032|25346672
31-AUG-2023|BNBR|EQUITY|22084484209|50|1415619737|6171981620|30382150|173975|6416920803|789028140|2699625731|200100|218|17523932474|0|123158678|0|3098263517|44260269|3|109208717|0|338132684|3713023868
31-AUG-2023|BNGA|EQUITY|25131606843|1700|70312037|54707212|2236550|195995862|798719073|75668033|11069213|2913543|64589|1211686112|332457|4440884|40322315|23086632257|8777706|124279187|62924762|1407000|318493234|23647609802
