Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-MAR-2024|BBRM|EQUITY|8479490328|68|0|6654186184|0|0|334946290|0|264011|0|66|6989396551|0|1114168300|0|254684052|13534431|0|104772532|0|2933333|1490092648
28-MAR-2024|BBSI|EQUITY|3674723301|4600|0|3242464330|0|0|239294088|0|107|0|0|3481758525|0|168135751|0|4835|21766|0|23431|0|0|168185783
28-MAR-2024|BBSS|EQUITY|4800016020|134|0|798162800|0|0|501019320|0|0|800|0|1299182920|0|0|0|818100|10000|0|5000|0|0|833100
28-MAR-2024|BBTN|EQUITY|14034444413|1555|1386853803|82084301|147826560|10620089|1582783232|755740035|19395476|27248299|3234600|4015786395|5063681|49013208|210310216|194093568|3366724|658300478|147561594|76698100|253482101|1597889670
28-MAR-2024|BBYB|EQUITY|12038815679|278|64539617|4929094229|761995|4469000|3100770961|505249008|62579767|5756514|106273729|8779494820|0|1746835188|66845491|90072500|76429325|194444326|154097120|0|768350499|3097074449
28-MAR-2024|BCAP|EQUITY|42618850927|50|20852200|21966404620|0|0|5338399376|402422700|2065584906|0|19607900|29813271702|0|5299153246|0|151439300|7936300|6929100|2875882020|0|4464239259|12805579225
28-MAR-2024|BCIC|EQUITY|18109922009|104|0|104436|0|7192|276575628|205|1825140|0|39|278512640|0|3981865771|0|540094|132793|0|6044807|0|20857|3988604322
28-MAR-2024|BCIP|EQUITY|1429915525|50|18000000|645153120|44057000|0|634608605|72547510|200000|0|90|1414566325|0|7900000|0|4100|7445000|0|100|0|0|15349200
28-MAR-2024|BDKR|EQUITY|4725101522|510|0|155473700|0|0|4303450622|0|0|0|0|4458924322|0|234370800|0|29125800|697700|0|1982900|0|0|266177200
28-MAR-2024|BDMN|EQUITY|9773552870|2980|9068241|169746812|6643510|5717|318267354|19676104|8729827|1391751|95500|533624816|1234561|3529619|16257534|9138280128|1077238|34151012|28485090|690261|12776283|9236481726
28-MAR-2024|BEBS|EQUITY|45000000000|50|0|19765364790|0|0|20849028910|0|1331|0|0|40614395031|20163000|803214200|3715800|2540981765|2111000|293251749|580728245|0|141439210|4385604969
28-MAR-2024|BEEF|EQUITY|7031371419|260|0|153732938|4500000|278845452|1621951105|400000|0|0|0|2059429495|0|4963609524|0|421800|30600|0|3400000|0|0|4967461924
28-MAR-2024|BEER|EQUITY|4000000000|260|0|398619800|2814400|0|109200900|389374000|0|75|0|900009175|0|0|0|71200|75300|0|0|0|0|146500
28-MAR-2024|BEKS|EQUITY|51870438266|34|1513980|34355351025|1429400|41600|15491761681|337222476|235160486|410127|2555624|50425446399|0|3847179|0|868762907|34672510|0|18949839|0|55049|926287484
28-MAR-2024|BELI|EQUITY|123210496616|476|378500|21452903255|5187500|0|2025380791|256254000|115|3800000|0|23743904161|0|0|8816340|69603507|25079470|19105263|233000|0|188556475|311394055
28-MAR-2024|BELL|EQUITY|7250000000|61|0|6097575800|0|0|355422200|341782100|378554000|114500|0|7173448600|0|0|0|70116300|439400|0|5995700|0|0|76551400
28-MAR-2024|BESS|EQUITY|3440455528|189|0|491118233|0|0|246051295|0|0|0|0|737169528|0|0|0|2147500|38500|1100000|0|0|0|3286000
28-MAR-2024|BEST|EQUITY|9647311150|128|161673900|4902468700|6943500|0|2916275911|246789100|133193642|2000|0|8367346753|0|967543300|35492254|62141703|14145900|90110049|15823086|0|87708105|1272964397
28-MAR-2024|BFIN|EQUITY|15967115620|1340|581047400|1265677080|145520900|176360|1952516088|559176470|1600275|10599200|128371180|4644684953|5541800|238972850|166009128|685166446|1149960|1846244927|167741118|352700|8194207098|11305386027
28-MAR-2024|BGTG|EQUITY|23970997103|69|0|4305031175|0|0|2490207475|0|500089|2764600|0|6798503339|0|6738643200|0|139662800|697023|35367900|1823639491|0|1249350|8739259764
28-MAR-2024|BHAT|EQUITY|5000000000|412|461756000|3551171000|0|0|55507100|381679800|97200000|0|0|4547313900|0|830800|0|229400|52400|1572900|600|0|0|2686100
28-MAR-2024|BHIT|EQUITY|86068156705|50|24252800|7235345453|1080800|1000|20749190841|206794260|3537867452|2081|46800|31754581487|0|40054961944|0|1386923500|20678340|198255540|1942000379|20127820|10690617695|54313565218
28-MAR-2024|BIKA|EQUITY|592280000|44|0|0|0|0|592167600|0|0|0|0|592167600|0|700|0|100|11500|0|100|0|0|12400
28-MAR-2024|BIKE|EQUITY|1293916404|575|0|225366400|0|0|76219404|0|0|0|0|301585804|0|0|0|16928400|29900|0|5372300|0|0|22330600
28-MAR-2024|BIMA|EQUITY|608175716|82|570000|21317500|0|0|44740780|0|19820200|0|0|86448480|0|0|0|100|23500|0|0|0|0|23600
28-MAR-2024|BINA|EQUITY|6134716665|4200|1884983485|2307956851|42037000|0|45873558|84075600|62220707|55|2039900|4429187156|0|8093800|0|41842|73400|601181650|1034428550|0|363100|1644182342
28-MAR-2024|BINO|EQUITY|2175020012|130|0|2577400|0|0|428672012|0|0|0|3017800|434267212|0|0|0|638300|114500|0|0|0|0|752800
28-MAR-2024|BIPI|EQUITY|63710196917|82|2557449808|24752940082|275000|567053912|11569327374|643810900|6840043551|3659000|750000006|47684559633|39167400|2793105140|75349800|8699324766|70321500|739537700|103365775|0|3505465203|16025637284
28-MAR-2024|BIPP|EQUITY|5028669376|37|48371000|456740100|21000300|1604280|911476056|9410000|1085220|0|0|1449686956|0|3425676395|0|558300|129221300|0|526500|0|0|3555982495
28-MAR-2024|BIRD|EQUITY|2502100000|1750|36619000|471199479|12347800|0|755520598|47024700|1520677|1701700|400018|1326333972|13177500|56613943|10127046|15978309|415000|57927767|3703946|208200|27594317|185746028
28-MAR-2024|BISI|EQUITY|3000000000|2040|0|45686900|0|0|89616038|29776300|225340|0|0|165304578|61000|16865456|908200|780962293|36066741|35410933|51547520|589397|287971382|1210382922
28-MAR-2024|BJBR|EQUITY|10521443686|1210|962868400|28401770|9590235|6590300|965315995|90565228|33460707|861800|250049|2097904484|2861503|26749091|96723198|18481341|185700|218051636|46259018|469220|65165164|474945871
28-MAR-2024|BJTM|EQUITY|15015498082|600|432035400|70810187|15209400|23000|1687612307|17787520|44046328|1471800|0|2268995942|8589600|37370474|76534954|18201344|511300|405384212|11700304|31590431|222471539|812354158
28-MAR-2024|BKDP|EQUITY|7513992252|50|0|2604842600|0|0|1615919085|47000000|90100|0|0|4267851785|0|0|0|1958000|44182367|0|100|0|0|46140467
28-MAR-2024|BKSL|EQUITY|167708902705|36|165708100|5828511766|17511900|30|14121694544|693659000|167736904|2000000|158900|20996981144|0|552397244|0|781844591|64566900|684768074|86582122|0|1834230680|4004389611
28-MAR-2024|BKSW|EQUITY|35158048365|52|0|111661123|0|0|1085442523|289396400|22500|0|100|1486522646|0|0|0|33670473843|483594|0|4000|0|307554|33671268991
28-MAR-2024|BLTA|EQUITY|25181143017|37|29836312|4517832210|110674214|470678|4571488728|702999932|338718252|9884416|9635400|10291540142|0|818943951|701593424|2187568803|19914866|41933909|1563909557|0|325338632|5659203142
28-MAR-2024|BLTZ|EQUITY|873937142|2050|0|53400|0|0|2000150|0|0|0|0|2053550|0|0|0|76214900|21800|0|0|0|795283292|871519992
28-MAR-2024|BLUE|EQUITY|418000000|360|0|117943900|0|0|31950700|0|17799500|0|0|167694100|0|0|0|100|223500|0|0|0|82300|305900
28-MAR-2024|BMAS|EQUITY|18102662304|535|0|2956922995|0|0|20799384|0|10|0|0|2977722389|0|14680989577|0|443902438|35900|0|12000|0|0|15124939915
28-MAR-2024|BMBL|EQUITY|1030080995|10|0|280300|0|0|379372095|0|30500|0|0|379682895|0|0|0|100|398000|0|0|0|0|398100
28-MAR-2024|BMHS|EQUITY|8603416176|346|422054100|4991387800|50225000|0|1726277700|122491400|650000|3058200|0|7316144200|0|1165720776|0|7577300|3163200|26100|20784600|0|0|1197271976
